| objname   | ra     | dec    |
| char      | double | double |
pgc4103900       184.737       14.4222
pgc4104191       185.424       14.6214
pgc4104293       185.721       15.8635
pgc4104294       185.724       15.8407
pgc4104316       185.781       45.4691
pgc4104478       186.268       15.7112
pgc4104885       187.464       14.0666
pgc4104902       187.490       13.4708
pgc4104965       187.645       41.6507
pgc4105113       188.007       39.8323
pgc4105156       188.115      0.385620
pgc4105968       189.959       15.3023
pgc4106168       190.442       11.4885
pgc4106182       190.465       41.2772
pgc4106238       190.599       63.4868
pgc4106248       190.618       2.72365
pgc4106289       190.714       13.2626
pgc4106290       190.714       2.74374
pgc4106306       190.751       16.0871
pgc4106369       190.906       11.5509
pgc4106377       190.919       11.5926
pgc4106380       190.926       11.5581
pgc4106460       191.194       12.0670
pgc4106517       191.438       12.2358
pgc4106648       192.298       14.7528
pgc4106700       192.974       12.0854
pgc4106731       193.246       11.2485
pgc4108207       200.131       43.0766
pgc4110291       206.943       38.3041
pgc4111116       21.0749       1.12307
pgc4111263       210.726       49.1710
pgc4111758       212.334       49.0432
pgc4112871       214.939       9.36433
pgc4113635       216.216       50.1621
pgc4113860       216.635       33.2059
pgc4114836       218.110       23.2791
pgc4114907       218.201       9.88260
pgc4115949       219.948      -1.10188
pgc4116350       220.558       33.5883
pgc4116457       220.740       4.89424
pgc4116814       221.390       31.9157
pgc4117691       223.651       48.6685
pgc4117901       227.840       1.61079
pgc4117903       228.183       58.1764
pgc4118789       236.077       30.3487
pgc4118829       236.419       34.7418
pgc4119436       239.257       30.0914
pgc4121111       242.989       27.2914
pgc4121159       243.091       28.4871
pgc4121597       244.091       34.9519
pgc4124006       251.881       22.6428
pgc4124118       252.443       32.5283
pgc4124184       252.700       24.2955
pgc4125031       315.568     -0.997050
pgc4125492       324.863      0.494230
pgc4125530       325.778     -0.703220
pgc4125595       329.186       11.9036
pgc4125597       329.985     -0.578650
pgc4125614       339.342      -8.46260
pgc4125619       342.483       1.10775
pgc4125627       344.852      -10.4876
pgc4125636       350.331       14.9022
pgc4125661       39.5648     -0.170820
pgc4125704       55.7423     -0.350910
pgc4125727       186.594      -1.25501
pgc4125733       185.525       39.7479
pgc4125738       183.662       5.80853
pgc4125747       172.789       36.6033
pgc4125759       31.4571      -9.82260
pgc4125775       175.512       31.9980
pgc4125827       220.452      0.693030
pgc4125845       173.325       63.2780
pgc4125858       168.779       14.7857
pgc4125875       135.880       47.5078
pgc4125921       169.421       38.0465
pgc4125929       221.370       31.4320
pgc4125940       206.324       55.2893
pgc4125998       199.910       30.2562
pgc4126004       37.8840     -0.726580
pgc4126015       187.978       15.1267
pgc4126038       162.457       32.9843
pgc4126044       185.527       39.7418
pgc4126049       230.497       41.1271
pgc4126097       185.534       15.7990
pgc4126121       218.121      0.292850
pgc4126134       120.100       17.5225
pgc4126181       149.936       41.6748
pgc4126247       187.628       41.6526
pgc4126291       196.164       32.6818
pgc4126349       128.814       28.4751
pgc4126374       162.722       13.4233
pgc4126485       177.423       48.4260
pgc4126495       147.742       33.5554
pgc4126589       170.779       30.4789
pgc4126690       304.137       7.27414
pgc4126723       25.8339       19.9846
pgc4126724       116.157      -13.1214
pgc4126726       45.8348      -15.6217
pgc4126728       353.850      -16.6901
pgc4126730       87.7422      -14.7707
pgc4126731       347.874      -15.4521
pgc4126733       154.308      -3.49988
pgc4126739       82.9146      -10.3642
pgc4126740       108.843      -29.2810
pgc4126748       187.469       2.09022
pgc4129672       13.3479       13.8249
pgc4130596       16.7277      -10.7209
pgc4131044       18.3209       1.04765
pgc4131220       18.9277       13.8513
pgc4131433       19.7759       15.0556
pgc4134963       32.7465       14.0835
pgc4139279       111.446       40.5471
pgc4139304       111.476       44.1665
pgc4140701       113.458       36.7536
pgc4140794       113.592       40.8608
pgc4140858       113.669       36.4544
pgc4140881       113.694       45.5546
pgc4141379       114.145       28.8226
pgc4141479       114.225       44.9545
pgc4142070       114.735       41.6766
pgc4142132       114.783       41.0564
pgc4142148       114.797       28.3717
pgc4142172       114.815       23.6482
pgc4142726       115.246       34.0573
pgc4143045       115.473       31.2918
pgc4143253       115.623       44.5569
pgc4143340       115.685       20.0940
pgc4143391       115.715       23.5081
pgc4143808       115.982       23.8500
pgc4143872       116.017       20.3364
pgc4144188       116.221       19.1139
pgc4144419       116.380       34.0053
pgc4144447       116.404       34.1447
pgc4145001       116.758       21.9608
pgc4145910       117.302       18.8502
pgc4146055       117.390       17.6985
pgc4146623       117.738       47.1494
pgc4146835       117.855       42.2324
pgc4146998       117.935       19.9517
pgc4147308       118.102       23.5866
pgc4147577       118.270       42.1153
pgc4147863       118.428       18.0299
pgc4147882       118.438       16.1470
pgc4148360       118.696       46.2586
pgc4148417       118.728       37.3169
pgc4148729       118.908       11.3133
pgc4149114       119.102       11.7894
pgc4149209       119.152       14.3801
pgc4149392       119.249       14.6192
pgc4150027       119.597       14.6344
pgc4150803       119.969       27.4845
pgc4151218       120.172       34.0531
pgc4151518       120.332       32.2608
pgc4151888       120.525       35.0155
pgc4151938       120.551       52.1930
pgc4152422       120.778       22.4202
pgc4152479       120.806       23.6326
pgc4153968       121.544       56.8082
pgc4153999       121.559       24.7123
pgc4154769       121.932       7.10057
pgc4154794       121.950       17.3653
pgc4156137       122.567       41.0528
pgc4156404       122.689       13.2951
pgc4157480       123.135       6.58242
pgc4157720       123.234       26.5960
pgc4157878       123.312       48.9296
pgc4158690       123.692       15.0451
pgc4158752       123.722       52.2135
pgc4159050       123.860       29.9498
pgc4159365       124.004       21.5950
pgc4159773       124.184       27.8006
pgc4161441       124.912       20.9475
pgc4162606       125.458       45.2820
pgc4162611       125.460       23.8803
pgc4163483       125.815       26.9331
pgc4163792       125.945       28.4752
pgc4163802       125.948       29.1820
pgc4164021       126.028       27.0896
pgc4164188       126.099       27.2943
pgc4164524       126.239       24.5658
pgc4164791       126.357       4.51250
pgc4165168       126.519       3.61593
pgc4166028       126.869       21.4294
pgc4166136       126.912       17.8970
pgc4166309       126.986       4.47161
pgc4166472       127.061       7.23745
pgc4168229       127.873       47.6709
pgc4168443       127.971       39.2138
pgc4168560       128.018       53.0371
pgc4168600       128.034       23.4485
pgc4170476       128.867       7.03893
pgc4170679       128.950       28.5557
pgc4170820       129.007       29.7495
pgc4171275       129.213       4.60269
pgc4171381       129.254       27.9570
pgc4171640       129.368       53.4916
pgc4171780       129.423       27.5394
pgc4171966       129.505       4.23057
pgc4173836       130.310       23.3341
pgc4174372       130.540       48.1816
pgc4174606       130.636       14.2884
pgc4175606       131.109       15.3066
pgc4176524       131.509       51.3692
pgc4177457       131.902       24.9144
pgc4178414       132.298       42.6495
pgc4179046       132.554       16.8739
pgc4179714       132.845       4.60830
pgc4179767       132.868       56.1199
pgc4179830       132.890       24.9733
pgc4180373       133.107       33.3043
pgc4180385       133.112       14.4175
pgc4180890       133.304       43.7898
pgc4180943       133.324       21.4653
pgc4181011       133.343       27.4896
pgc4181331       133.470       5.57246
pgc4181809       133.653       18.0980
pgc4181902       133.691       18.1132
pgc4181917       133.696       30.0592
pgc4182508       133.934       47.9732
pgc4183318       134.258       24.7784
pgc4183679       134.394       55.1419
pgc4185133       134.979       30.0438
pgc4186128       135.396       34.5721
pgc4187705       136.054       6.66230
pgc4187736       136.075       4.54092
pgc4188300       136.295       40.0627
pgc4188656       136.438       7.79249
pgc4189604       136.781       47.5452
pgc4191059       137.374       32.2965
pgc4192016       137.774       6.44591
pgc4192450       137.964       34.8461
pgc4195429       139.332       33.9024
pgc4197694       140.346       10.7040
pgc4197803       140.393       10.7238
pgc4198601       140.750       38.0320
pgc4199367       141.072       46.6270
pgc4200126       141.385       10.6859
pgc4200513       141.529       18.1993
pgc4200941       141.704       28.2540
pgc4201709       142.045       47.8549
pgc4202743       142.495       49.0372
pgc4202808       142.525       1.22840
pgc4203231       142.709       38.5197
pgc4203589       142.887       53.0742
pgc4203912       143.031       10.0725
pgc4205708       143.778       35.4132
pgc4206002       143.905       29.4687
pgc4206030       143.918       54.2197
pgc4207825       144.689       26.5375
pgc4208398       144.950     -0.761130
pgc4210880       146.005       38.9447
pgc4211781       146.359       5.20820
pgc4212253       146.567       41.9584
pgc4213342       146.996       48.9358
pgc4213485       147.059       18.5860
pgc4214436       147.450       58.0579
pgc4215529       147.873       5.59848
pgc4216041       148.073       56.7856
pgc4216425       148.222       32.7685
pgc4219044       149.323       11.6949
pgc4219153       149.366       38.2348
pgc4219395       149.462       36.1310
pgc4221031       150.142       27.3170
pgc4221807       150.458       3.47141
pgc4222048       150.554       35.9493
pgc4223192       151.034       10.4067
pgc4223213       151.042       27.7662
pgc4223382       151.118       18.9118
pgc4224015       151.379       7.15432
pgc4225141       151.828       38.6292
pgc4225769       152.079       12.0562
pgc4226765       152.513       50.6665
pgc4228134       153.084       26.8789
pgc4231405       154.427       51.6082
pgc4232085       154.670       21.3806
pgc4234203       155.408       33.6127
pgc4234532       155.521       54.2042
pgc4234650       155.559       8.93479
pgc4237987       156.724       57.4582
pgc4239403       157.208       27.0080
pgc4242262       158.195       60.0182
pgc4242607       158.318       21.3051
pgc4242608       158.319       34.2995
pgc4242664       158.340       21.5946
pgc4242799       158.387       14.2520
pgc4243210       158.549       63.0763
pgc4243431       158.630       25.5965
pgc4243814       158.766       45.8982
pgc4243876       158.793       11.1422
pgc4244644       159.075       45.0674
pgc4245237       159.282       46.7079
pgc4245378       159.341       42.1602
pgc4246380       159.732       3.03630
pgc4247151       160.032       4.65061
pgc4248391       160.537       5.97922
pgc4248570       160.597       9.70607
pgc4248579       160.599       1.03563
pgc4249396       160.882       24.9665
pgc4250848       161.444       27.2364
pgc4250875       161.458       10.9343
pgc4251220       161.598       35.0762
pgc4252237       162.024       14.5822
pgc4253320       162.429       59.5417
pgc4253601       162.533       7.11480
pgc4254496       162.880       17.1112
pgc4254925       163.032       4.78106
pgc4255761       163.351       16.7933
pgc4257201       163.847       29.6930
pgc4257588       164.013       23.8135
pgc4260645       165.158       23.6761
pgc4261413       165.441       27.2800
pgc4261624       165.513     -0.660760
pgc4262460       165.807       1.03388
pgc4262682       165.887       22.6972
pgc4263535       166.186       40.7991
pgc4264096       166.378       38.2819
pgc4264177       166.404       14.7824
pgc4267231       167.434       10.7165
pgc4272457       169.253       21.8932
pgc4272480       169.261       10.1433
pgc4273448       169.579       25.3256
pgc4275913       170.404       40.5113
pgc4276287       170.507       44.5658
pgc4277743       170.978       35.3601
pgc4279692       171.617       11.7043
pgc4279739       171.632       43.2338
pgc4280104       171.762       35.9623
pgc4281136       172.104       9.68750
pgc4281393       172.180       13.1962
pgc4281556       172.232       65.0004
pgc4283708       172.930       40.0815
pgc4284661       173.231       30.1950
pgc4287318       174.102       12.9050
pgc4288951       174.637       30.8880
pgc4292064       175.625       38.4583
pgc4293972       176.205       25.3509
pgc4294002       176.214      -1.17485
pgc4295776       176.781       58.5153
pgc4297497       177.330       27.2449
pgc4299031       177.793       33.3414
pgc4300642       178.302       62.1603
pgc4301987       178.736       33.8840
pgc4302032       178.749       45.9685
pgc4302089       178.767      -2.30796
pgc4302559       178.911       53.5138
pgc4305628       179.910       38.5448
pgc4305878       179.988       53.2354
pgc4308906       180.943       31.8073
pgc4310323       181.379       31.0762
pgc4312378       181.995       11.6360
pgc4315162       182.870       30.7781
pgc4317579       183.622       60.9501
pgc4317594       183.628       10.6454
pgc4319667       184.290       29.6754
pgc4319903       184.366       7.32688
pgc4320267       184.485       12.4624
pgc4321374       184.834       6.40891
pgc4321544       184.898       29.0837
pgc4323538       185.570       30.8898
pgc4326176       186.475       33.5397
pgc4326183       186.478       33.5131
pgc4326234       186.496       33.5201
pgc4326289       186.513       15.6585
pgc4326356       186.533       59.1014
pgc4326489       186.577       28.3470
pgc4327087       186.776       63.7619
pgc4327173       186.807      -2.19304
pgc4327316       186.855       27.8410
pgc4327888       187.044       29.3656
pgc4328947       187.390       13.1961
pgc4329507       187.567       10.5329
pgc4329875       187.687       5.82212
pgc4331228       188.171       14.0426
pgc4331621       188.320       30.4219
pgc4332232       188.529      -3.51975
pgc4336294       189.963       1.02032
pgc4336701       190.109       2.70831
pgc4336973       190.203       25.9442
pgc4338258       190.631       49.4733
pgc4339852       191.207       48.7367
pgc4343016       192.283       34.0459
pgc4344972       192.990       58.7086
pgc4345099       193.040       60.1645
pgc4345550       193.213       26.4542
pgc4347395       193.901       28.0703
pgc4347756       194.038       31.4436
pgc4350691       195.126       28.1600
pgc4352365       195.696      -1.28393
pgc4352686       195.804      -3.39602
pgc4352973       195.899       52.6666
pgc4353444       196.045       5.48702
pgc4354208       196.313      -3.06979
pgc4355503       196.760       45.3407
pgc4359252       198.015       8.50708
pgc4360050       198.265       1.03576
pgc4360379       198.387       36.6541
pgc4360408       198.395       36.5359
pgc4360553       198.444       44.4688
pgc4360667       198.482       10.4383
pgc4361130       198.651       32.3941
pgc4361521       198.774       33.0070
pgc4363379       199.376      -2.85615
pgc4365601       200.060       67.8648
pgc4367628       200.705       44.6006
pgc4367645       200.710       6.87912
pgc4367667       200.716       60.0474
pgc4368165       200.877       41.4654
pgc4368841       201.115       42.1072
pgc4369347       201.294       60.4327
pgc4369793       201.441       11.7262
pgc4375778       203.525       34.1885
pgc4376335       203.713       3.40011
pgc4376546       203.782       40.7130
pgc4377062       203.958      0.250290
pgc4379858       204.877       3.27565
pgc4380050       204.936       36.7999
pgc4383791       206.144       25.1651
pgc4383821       206.151       14.5270
pgc4384267       206.292       62.2404
pgc4386039       206.879       60.7180
pgc4387954       207.510       9.63190
pgc4389973       208.172       5.32948
pgc4392606       208.934       58.2718
pgc4392832       209.004       13.5612
pgc4398075       210.584       54.3341
pgc4398166       210.612       54.2889
pgc4398357       210.669       14.4257
pgc4398896       210.819       54.2805
pgc4398911       210.824       54.2866
pgc4399018       210.854       54.2870
pgc4399118       210.881       54.3540
pgc4399158       210.892       54.3102
pgc4399344       210.950       54.3328
pgc4399660       211.046       54.4227
pgc4399665       211.047       54.4219
pgc4399862       211.108       44.1170
pgc4399897       211.117       11.0129
pgc4400208       211.218       53.6540
pgc4401293       211.605       24.6349
pgc4403274       212.247       48.8679
pgc4403655       212.376       34.6965
pgc4403676       212.381       14.0770
pgc4407825       213.695       52.4293
pgc4408083       213.779       9.40311
pgc4408393       213.887       11.8281
pgc4408606       213.954       4.97717
pgc4409677       214.292       10.5712
pgc4410309       214.491       9.38310
pgc4410334       214.500       35.4677
pgc4410457       214.537       7.68016
pgc4411441       214.870     -0.277490
pgc4411636       214.929       56.7021
pgc4412537       215.256       33.3331
pgc4412829       215.356       23.2783
pgc4412841       215.360       39.7496
pgc4413993       215.739     0.0605800
pgc4414377       215.855       36.5370
pgc4414919       216.029       26.2082
pgc4415509       216.242       56.2031
pgc4416493       216.609       35.3228
pgc4416641       216.650      -1.14410
pgc4417712       217.005       27.5356
pgc4419400       217.530       8.70449
pgc4419700       217.625       28.6121
pgc4419992       217.717       56.2540
pgc4420962       218.035       8.16910
pgc4420998       218.045       12.3966
pgc4421782       218.305       11.8335
pgc4422466       218.528       30.6218
pgc4422571       218.562       38.7719
pgc4422894       218.665       12.1984
pgc4423486       218.874       55.1661
pgc4423808       218.982       24.2136
pgc4424802       219.319       39.3990
pgc4424922       219.356       3.66077
pgc4426093       219.728       11.7136
pgc4426209       219.768       38.3445
pgc4427020       220.021       7.38965
pgc4428656       220.567       11.5435
pgc4429052       220.693       36.1418
pgc4429646       220.902       53.4388
pgc4429889       220.983       44.0650
pgc4431773       221.606       27.8302
pgc4431822       221.621       2.96471
pgc4432076       221.693       21.5928
pgc4433079       222.009       45.1167
pgc4433394       222.111       4.07612
pgc4434567       222.461       9.94170
pgc4435198       222.647       34.4839
pgc4435377       222.699       40.9425
pgc4436980       223.181       4.60467
pgc4438426       223.629      -1.73671
pgc4440622       224.293       40.8002
pgc4443997       225.340       10.1947
pgc4448614       226.860       8.62972
pgc4451797       227.832       54.2101
pgc4452021       227.898       37.5241
pgc4452711       228.107       53.2524
pgc4454322       228.587       40.3460
pgc4457543       229.616       7.88753
pgc4458082       229.788       11.5924
pgc4458751       229.992       40.3447
pgc4459139       230.116       39.0740
pgc4459389       230.192       40.2282
pgc4459850       230.354       4.11431
pgc4460293       230.478       8.91175
pgc4460380       230.501       46.2683
pgc4463516       231.532       57.7450
pgc4464040       231.731       9.78259
pgc4464225       231.808       45.8461
pgc4465094       232.136       8.52412
pgc4465261       232.206       24.0251
pgc4465433       232.271       18.8688
pgc4465560       232.323     -0.309130
pgc4466147       232.539       8.60483
pgc4466842       232.794       9.94138
pgc4469064       233.587       10.3495
pgc4469139       233.610       18.4330
pgc4470366       234.041       31.8067
pgc4470960       234.256       25.8131
pgc4471704       234.535       30.4951
pgc4472238       234.728       17.7604
pgc4472349       234.770       33.6171
pgc4472700       234.903       44.6236
pgc4473692       235.276       4.75275
pgc4474607       235.616       32.7357
pgc4476253       236.215       23.9933
pgc4476324       236.240       21.7212
pgc4476923       236.456       7.99748
pgc4477460       236.681       28.1621
pgc4477850       236.839       48.6740
pgc4478039       236.908       28.6473
pgc4480400       237.852       36.8404
pgc4481299       238.183      0.410560
pgc4481782       238.366       21.3498
pgc4482453       238.621       47.8811
pgc4482898       238.798       6.59955
pgc4483264       238.960       9.12802
pgc4484151       239.369       32.2147
pgc4484753       239.649       31.8425
pgc4484931       239.728       36.4421
pgc4487141       240.728       35.7724
pgc4488312       241.241       5.82284
pgc4488563       241.355       18.3328
pgc4488647       241.393       9.01824
pgc4489247       241.658       4.95461
pgc4490399       242.173       25.7801
pgc4490779       242.343       7.40238
pgc4490815       242.357       16.7827
pgc4491058       242.470       20.1710
pgc4491197       242.523       19.7725
pgc4491214       242.528       42.5932
pgc4491534       242.655       15.8566
pgc4492738       243.166       29.3936
pgc4492741       243.167       46.7855
pgc4492858       243.216       31.0533
pgc4493178       243.352       17.5987
pgc4493633       243.556       30.2211
pgc4493869       243.660       33.5649
pgc4493897       243.674       37.1520
pgc4494412       243.921       14.2938
pgc4495315       244.330       6.46977
pgc4495589       244.466       44.1545
pgc4496173       244.723       6.17982
pgc4496549       244.896       15.2512
pgc4498348       245.751       19.9363
pgc4500354       246.631       31.7445
pgc4500780       246.829       12.3667
pgc4501110       247.000       23.7718
pgc4501179       247.028       21.7118
pgc4501805       247.319       29.2319
pgc4501857       247.343       19.4277
pgc4501969       247.395       48.3087
pgc4502627       247.720       19.6916
pgc4502885       247.847       45.3401
pgc4502932       247.871       20.6276
pgc4503132       247.974       28.9937
pgc4503523       248.185       20.8176
pgc4503677       248.266       30.0079
pgc4503934       248.415       29.7676
pgc4504155       248.538       33.1160
pgc4504747       248.900       30.1296
pgc4504939       249.010       29.9257
pgc4505238       249.170       22.2758
pgc4505525       249.326       31.8929
pgc4506015       249.586     -0.407710
pgc4506115       249.651       33.2413
pgc4506140       249.666     -0.336700
pgc4506206       249.708       12.7666
pgc4506280       249.743       24.6672
pgc4506314       249.768       28.6843
pgc4507113       250.274       28.0858
pgc4507148       250.300       21.8580
pgc4507245       250.366       24.0381
pgc4507480       250.543       20.4960
pgc4507499       250.569       29.0299
pgc4507719       250.732       38.1800
pgc4508043       250.979       22.9917
pgc4508386       251.210       22.5286
pgc4508546       251.335       64.2835
pgc4508912       251.594       26.9351
pgc4508934       251.621       33.5559
pgc4509338       251.929       27.2397
pgc4509341       251.929       27.2895
pgc4509644       252.150       19.7073
pgc4510559       252.933       36.1642
pgc4510918       253.211       31.8921
pgc4511569       253.700       23.8204
pgc4511604       253.723       25.5744
pgc4512253       254.182       24.4929
pgc4512283       254.199       18.8284
pgc4512403       254.303       23.7143
pgc4512774       254.638       60.7882
pgc4513092       254.916       27.1053
pgc4513926       255.533       65.0729
pgc4513936       255.540       21.0004
pgc4514288       255.770       25.9479
pgc4514855       256.159       21.7638
pgc4515653       256.778       33.5277
pgc4515944       257.056       21.2597
pgc4516121       257.214       21.7119
pgc4516215       257.296       60.9940
pgc4516291       257.357       63.3769
pgc4516448       257.508       60.5874
pgc4517769       258.628       61.0585
pgc4517815       258.660       63.0642
pgc4518109       258.939       60.7040
pgc4519001       259.737       65.4626
pgc4519665       260.437       62.0446
pgc4520112       260.954       27.4587
pgc4520441       261.306       62.4871
pgc4520638       261.529       59.2311
pgc4520784       261.703       59.3198
pgc4521008       262.010       62.0088
pgc4521357       262.619       55.0028
pgc4521441       262.817       55.8250
pgc4521658       263.284       54.5456
pgc4521838       263.735       54.1552
pgc4522042       264.763       54.6243
pgc4522047       264.805       58.1881
pgc4522049       264.819       55.9466
pgc4522084       265.085       54.6581
pgc4522168       265.912       54.9129
pgc4522170       265.931       53.7327
pgc4522172       265.949       53.8875
pgc4522205       309.143      -6.84026
pgc4523020       317.439     0.0686900
pgc4523040       317.680      -5.96415
pgc4523174       319.022      -6.36562
pgc4523225       319.435      -6.19375
pgc4523280       319.833    -0.0919100
pgc4523910       324.291       1.17511
pgc4524396       327.440      -6.92459
pgc4524568       328.448       11.6531
pgc4524784       329.517      -7.63463
pgc4524839       329.815      -9.44019
pgc4525227       331.970      -9.07023
pgc4525240       332.061       12.4922
pgc4525299       332.386      -9.14909
pgc4525350       332.603      0.838910
pgc4525571       333.599      -7.43166
pgc4525801       335.087      -9.90419
pgc4525986       336.247      -10.0114
pgc4526047       336.558      -9.87164
pgc4526585       339.810      -10.2922
pgc4526658       340.310     -0.619280
pgc4526811       341.072      -9.96221
pgc4527148       342.989      -10.0482
pgc4527418       344.321      -9.24020
pgc4527921       347.705      -10.0836
pgc4528559       351.300      -9.36355
pgc4530450       180.182       55.4205
pgc4531160       111.933       38.6502
pgc4531380       117.902       49.1018
pgc4531430       118.686       14.6078
pgc4531468       119.227       15.8378
pgc4531627       121.346       51.7836
pgc4531647       121.636       50.9482
pgc4531688       122.461       6.71449
pgc4532495       133.707       18.0564
pgc4532577       134.683       7.44189
pgc4532911       138.983       17.9289
pgc4533411       146.149       8.66268
pgc4533626       149.088       27.2271
pgc4533701       149.998      0.636410
pgc4534076       154.754       21.2823
pgc4534523       159.392       12.4650
pgc4534783       162.458       32.9802
pgc4534985       164.945       33.3948
pgc4534991       164.999       50.0558
pgc4535072       165.922       15.7768
pgc4535370       168.517       47.0358
pgc4535990       174.342       25.7388
pgc4536270       176.684      -2.96778
pgc4536370       177.520       26.4820
pgc4537160       184.859       56.1560
pgc4537313       186.405       13.1438
pgc4537324       186.565       48.4939
pgc4537499       188.050       32.2220
pgc4537574       188.838       27.5621
pgc4537603       189.354       14.3126
pgc4538919       203.070       4.28194
pgc4539078       204.752       51.4326
pgc4539736       210.653       54.3626
pgc4539743       210.718       54.4380
pgc4541250       225.958      0.976510
pgc4542966       246.466       14.4664
pgc4543319       251.972       27.0347
pgc4543614       260.260       63.3908
pgc4543880       336.129       12.2686
pgc4544106       182.122       34.3190
pgc4544143       185.490       2.34550
pgc4544149       172.020      -1.08015
pgc4544152       209.624       44.1147
pgc4544156       125.193       7.80510
pgc4544158       204.897       35.4949
pgc4544159       128.758       8.53676
pgc4544168       136.070       10.0021
pgc4544172       218.783       49.9022
pgc4544173       142.371       11.3517
pgc4544174       144.088       11.4544
pgc4544175       196.090       47.3411
pgc4544176       146.334       11.8357
pgc4544178       234.780       43.3896
pgc4544179       235.597       42.7815
pgc4544180       198.886       47.3393
pgc4544181       176.973       36.7728
pgc4544184       251.784       30.2486
pgc4544186       166.334       35.8442
pgc4544188       123.018       7.62749
pgc4544189       124.676       8.04772
pgc4544190       124.482       8.06212
pgc4544191       238.184       41.7688
pgc4544192       124.429       8.07816
pgc4544194       131.795       9.60185
pgc4544195       175.932     -0.930020
pgc4544196       139.716       11.2535
pgc4544197       140.203       11.3364
pgc4544198       142.065       11.6797
pgc4544200       197.742       37.0587
pgc4544202       142.359     -0.561390
pgc4544203       144.209     -0.555420
pgc4544204       170.911       37.4902
pgc4544208       144.681     -0.185650
pgc4544209       176.948     -0.118830
pgc4544213       245.630       34.2205
pgc4544214       119.048       17.0508
pgc4544215       173.748      0.419330
pgc4544218       175.836      0.222240
pgc4544222       139.707       11.5809
pgc4544228       143.554      0.699540
pgc4544229       150.692       13.4048
pgc4544230       243.401       36.5880
pgc4544232       117.860       15.9554
pgc4544233       162.904       14.9500
pgc4544234       130.086       23.0819
pgc4544235       170.783       15.5419
pgc4544238       157.892       34.6982
pgc4544239       244.039       36.6555
pgc4544253       243.976       5.86266
pgc4544256       244.052       6.25633
pgc4544258       245.049       6.07013
pgc4544262       243.261       6.66012
pgc4544264       170.863       34.5350
pgc4544265       245.228       6.37259
pgc4544268       168.474       35.0840
pgc4544271       213.776       55.9187
pgc4544282       213.280       6.42844
pgc4544283       217.719       55.1665
pgc4544287       216.576       6.74365
pgc4544288       208.259       7.72080
pgc4544289       210.550       7.60760
pgc4544292       201.407       34.1287
pgc4544304       178.422       36.0265
pgc4544305       246.094       33.9301
pgc4544306       248.589       31.5923
pgc4544309       250.042       30.2684
pgc4544317       117.966       14.7118
pgc4544318       120.049       16.0017
pgc4544320       123.669       17.9597
pgc4544322       123.965       18.1157
pgc4544323       126.064       19.3156
pgc4544324       126.083       19.3197
pgc4544325       129.516       21.1089
pgc4544327       252.499       29.6630
pgc4544333       226.864       48.4751
pgc4544335       238.880       5.22654
pgc4544339       205.117       9.01486
pgc4544341       208.899       8.91867
pgc4544344       132.005       22.8228
pgc4544347       215.815       8.23524
pgc4544352       118.771       16.0240
pgc4544353       117.585       15.4938
pgc4544354       247.972       34.5201
pgc4544360       250.179       32.3135
pgc4544361       127.811       21.0919
pgc4544362       232.320       46.2894
pgc4544363       135.161       24.6239
pgc4544364       233.115       45.9461
pgc4544365       138.136       26.0364
pgc4544370       203.104       9.54730
pgc4544371       204.801       9.42283
pgc4544379       249.315       33.8254
pgc4544380       249.572       33.6307
pgc4544381       216.196       8.77979
pgc4544384       220.285       29.2866
pgc4544387       252.941       29.9975
pgc4544396       236.387       22.9012
pgc4544401       237.252       44.0670
pgc4544402       240.814       20.8926
pgc4544423       248.742       34.7918
pgc4544431       250.615       33.1977
pgc4544433       235.749       23.6967
pgc4544442       226.217       8.17774
pgc4544443       226.330       8.10994
pgc4544445       229.396       7.62857
pgc4544447       235.993       6.86588
pgc4544448       242.414       41.0791
pgc4544453       242.569       5.83796
pgc4544462       246.357       37.6710
pgc4544474       251.649       32.5846
pgc4544479       221.118       30.3084
pgc4544488       232.451       26.0883
pgc4544491       219.261       9.14135
pgc4544496       228.544       8.17769
pgc4544497       246.554       38.0883
pgc4544499       222.096       5.46941
pgc4544501       240.664       3.76982
pgc4544503       221.547       6.01709
pgc4544504       244.083       19.5580
pgc4544514       221.687       6.32365
pgc4544515       222.181       6.20275
pgc4544516       249.663       16.9391
pgc4544517       222.082       53.5751
pgc4544523       239.624       5.04324
pgc4544525       223.299       53.4355
pgc4544527       198.909       13.3879
pgc4544528       202.354       32.5757
pgc4544529       217.477       56.0736
pgc4544531       220.495       55.0122
pgc4544532       221.569       54.6909
pgc4544533       132.253       22.0546
pgc4544534       139.181       25.2867
pgc4544537       223.069       54.5356
pgc4544543       175.857       33.8966
pgc4544544       219.224       56.3842
pgc4544553       135.334       34.2294
pgc4544560       221.430       28.7241
pgc4544571       233.457       24.0807
pgc4544574       204.968       14.1715
pgc4544579       207.582       13.9630
pgc4544588       210.155       13.7856
pgc4544590       200.625       15.0658
pgc4544596       207.874       14.3605
pgc4544608       139.141       37.2630
pgc4544610       245.957       7.14776
pgc4544613       244.189       7.92139
pgc4544614       244.733       7.87265
pgc4544615       242.032       8.75833
pgc4544616       242.143       8.84561
pgc4544617       244.600       8.19041
pgc4544621       136.137       36.2707
pgc4544623       204.886       33.0387
pgc4544626       140.270       38.4550
pgc4544629       246.175       6.77122
pgc4544631       245.383       7.44134
pgc4544632       220.822       29.2341
pgc4544635       242.676       8.52734
