| objname   | ra     | dec    |
| char      | double | double |
pgc3295975       191.241      -1.89310
pgc3287782       171.777      -1.74390
pgc3289828       177.090      0.967660
pgc3300163       200.928      -1.70280
pgc3289922       176.833      -2.49394
pgc3294018       185.197     -0.650660
pgc3289921       176.847      -2.37570
pgc3289920       176.848     -0.340400
pgc3291967       182.850      0.300200
pgc3298109       193.635      -1.98930
pgc3287867       171.612      -1.86569
pgc3292986       179.915      -1.99820
pgc3291960       182.869      0.494300
pgc3298104       193.645      -2.01724
pgc3294007       185.302     -0.637290
pgc3295029       188.828       1.38360
pgc3287859       171.623      -2.52310
pgc3289907       176.870      -1.27533
pgc3289906       176.874       1.55578
pgc3297071       196.419      -1.55193
pgc3299119       202.266     0.0111000
pgc3290926       174.321       1.49763
pgc3291948       183.048     -0.166200
pgc3289899       176.879      -2.11951
pgc3299114       202.317     -0.985600
pgc3299113       202.307      0.406610
pgc3300137       201.150      -2.28210
pgc3289896       176.892       1.63850
pgc3287847       171.651      0.142900
pgc3297063       196.425     -0.355600
pgc3298085       193.688     -0.187000
pgc3290915       174.348      -2.01933
pgc3290914       174.350      -2.77130
pgc3288865       169.460      0.973590
pgc3298081       193.709     -0.373800
pgc3290912       174.358     -0.230000
pgc3298078       193.712      0.288680
pgc3290909       174.361      -2.29250
pgc3297052       196.462      -2.08260
pgc3296027       190.870      -2.27980
pgc3290903       174.379     -0.698510
pgc3296023       190.909      -2.59450
pgc3300118       201.316      -1.39050
pgc3290901       174.380      0.754550
pgc3289876       176.952     -0.385910
pgc3290899       174.381      -1.02434
pgc3289969       176.733      -2.34630
pgc3290992       174.093      0.228860
pgc3287919       171.479      -1.99020
pgc3294063       184.797      0.318620
pgc3288942       169.285      -2.69010
pgc3299181       201.853     0.0833000
pgc3300205       200.656      -2.50800
pgc3289964       176.745       1.03540
pgc3298156       193.524      0.392600
pgc3289961       176.750      -1.65360
pgc3294056       184.828     0.0146000
pgc3290982       174.129       1.27634
pgc3290981       174.132      -2.75144
pgc3287908       171.514     -0.568500
pgc3294052       184.857     -0.147000
pgc3300194       200.710      -2.10590
pgc3294049       184.885     -0.217800
pgc3299169       201.936     -0.999600
pgc3298144       193.547       1.86990
pgc3291999       182.613     -0.861800
pgc3291996       182.648     -0.439220
pgc3299163       201.980      -1.27870
pgc3297113       196.321      0.374150
pgc3290968       174.173     -0.593200
pgc3295063       188.481       1.15940
pgc3299158       201.992     -0.439700
pgc3288917       169.344      -1.47436
pgc3287891       171.556     -0.190900
pgc3290962       174.187      -2.39230
pgc3287888       171.557      -2.04290
pgc3295055       188.596       1.45740
pgc3298127       193.596       1.58410
pgc3291982       182.723     -0.918090
pgc3290956       174.203      0.953700
pgc3293002       179.810      -2.65000
pgc3294026       185.108      0.171700
pgc3297098       196.352      -2.18300
pgc3289929       176.819       1.60320
pgc3297096       196.352      0.749300
pgc3290950       174.222       1.48074
pgc3294022       185.170     -0.951100
pgc3299141       202.082      0.312600
pgc3291972       182.821      -1.24887
pgc3295133       192.750      0.498300
pgc3299228       201.452      -1.09950
pgc3291035       173.957      -2.63880
pgc3300251       200.325      -1.99100
pgc3294106       184.463      0.451300
pgc3299225       201.460     -0.258600
pgc3298200       193.412      -1.11130
pgc3300248       200.363      -1.89270
pgc3299223       201.491      0.415450
pgc3300247       200.372      -1.88337
pgc3288982       169.206       1.13920
pgc3292054       182.172     -0.240100
pgc3290005       176.624       1.69613
pgc3298197       193.416      0.346300
pgc3291027       173.983     -0.295250
pgc3288977       169.206      -2.00940
pgc3291023       173.994       1.14003
pgc3288974       169.213      -1.02010
pgc3289998       176.650      -1.84610
pgc3291022       173.994      0.138600
pgc3294094       184.572    -0.0545200
pgc3295118       192.850      0.591300
pgc3288972       169.224    -0.0376000
pgc3296139       189.705      -2.11250
pgc3297163       196.203      -2.64911
pgc3289994       176.654     -0.290550
pgc3298186       193.455      -2.45217
pgc3289993       176.659       1.70918
pgc3297161       196.214      -2.73743
pgc3298185       193.455       1.26110
pgc3293062       179.298      -2.22550
pgc3299206       201.606     -0.796570
pgc3289988       176.672      -2.11180
pgc3294084       184.671      -1.23337
pgc3296131       189.809      -1.40290
pgc3295106       192.986      0.342600
pgc3298172       193.491     -0.388100
pgc3295099       193.068      -1.17898
pgc3288952       169.266     -0.609600
pgc3287924       171.473       1.40480
pgc3297140       196.270      -2.62580
pgc3288947       169.283       1.53380
pgc3289970       176.731      -1.65450
pgc3284040       159.898       1.59690
pgc3277894       220.598      -4.77080
pgc3285062       167.455      0.612540
pgc3275845       211.012      -3.27786
pgc3276868       214.837      -3.12986
pgc3278915       151.714      -2.62950
pgc3280963       155.728      -2.02393
pgc3276859       214.872      -3.46336
pgc3280955       155.753      -1.54160
pgc3279929       158.137       1.58505
pgc3277879       220.643      -3.33300
pgc3279926       158.138     -0.477500
pgc3278901       151.824       2.07810
pgc3280946       155.787       1.16730
pgc3279921       148.180      0.542800
pgc3281967       153.774       1.56850
pgc3276846       214.924      -3.55210
pgc3275818       211.171      -4.30453
pgc3280938       155.804     -0.470300
pgc3279912       148.246       1.69320
pgc3287080       164.837      -2.70550
pgc3279910       148.253     -0.457400
pgc3285030       167.596       1.13900
pgc3286054       166.761    -0.0844700
pgc3274789       205.859      -4.28977
pgc3279909       148.267       1.18780
pgc3278882       151.913      -2.00770
pgc3286044       166.809      0.287100
pgc3274779       205.896      -4.17219
pgc3282971       161.681      -2.29800
pgc3275799       211.318      -3.21444
pgc3301247       205.605      -1.09150
pgc3301502       207.968      -1.91180
pgc3301117       206.539      0.242600
pgc3302141       212.844     -0.953100
pgc3301116       206.541      0.328080
pgc3302138       212.849      0.699800
pgc3301751       205.718      -2.39783
pgc3302260       212.526      0.802600
pgc3301491       208.096      -1.82037
pgc3301232       205.717      -1.06570
pgc3301615       206.882      -2.49230
pgc3302127       212.878      0.261110
pgc3292106       181.784     -0.482900
pgc3291081       173.829      -2.44739
pgc3300297       199.996      -1.82520
pgc3296200       189.238      -1.57100
pgc3297224       195.980     -0.465800
pgc3296199       189.276      -2.69310
pgc3289030       169.084       2.09330
pgc3292101       181.788      0.276200
pgc3298244       193.283      -1.30810
pgc3292097       181.832     -0.757600
pgc3287999       171.258       1.42236
pgc3293119       178.770      -2.50074
pgc3295166       192.318      0.287700
pgc3291069       173.878       1.85731
pgc3297213       196.017       2.18622
pgc3299260       201.235      0.354170
pgc3295163       192.358     -0.541380
pgc3297211       196.025       1.59910
pgc3287994       171.268      -1.99126
pgc3289018       169.109      -2.75664
pgc3300274       200.170      -2.55571
pgc3292081       181.964     -0.816400
pgc3294129       184.286     -0.445450
pgc3294126       184.315      -1.09140
pgc3291053       173.917     -0.846600
pgc3289004       169.157     0.0127600
pgc3298219       193.352     -0.583300
pgc3289002       169.155      -1.43140
pgc3290026       176.563      -1.18607
pgc3291048       173.929      -2.67606
pgc3300264       200.234      -1.50753
pgc3300263       200.268      -2.62034
pgc3298214       193.359      0.566500
pgc3293091       179.074      -1.70494
pgc3291041       173.950       1.37290
pgc3297185       196.130      -1.56670
pgc3300256       200.301      -1.83076
pgc3287967       171.356      -1.36605
pgc3288991       169.185      0.779680
pgc3291039       173.954      -1.34301
pgc3294111       184.437      0.266600
pgc3296159       189.511      -1.37200
pgc3298207       193.377      -1.77740
pgc3279998       157.966      -1.56920
pgc3282046       153.601      -2.01720
pgc3278972       151.516      -1.54700
pgc3277947       220.485      -2.91272
pgc3276920       214.524      -2.96000
pgc3286136       166.219     -0.738300
pgc3281015       155.634      -2.12041
pgc3277942       220.501      -5.25470
pgc3282038       153.628     -0.980900
pgc3276917       214.548      -3.48682
pgc3276916       214.559      -4.81290
pgc3276914       214.569      -3.56870
pgc3282033       153.633     -0.859800
pgc3277936       220.499      -2.99379
pgc3286128       166.279      -1.00420
pgc3276909       214.616      -2.85230
pgc3282029       153.638      -1.58090
pgc3287143       164.459      -2.59020
pgc3276901       214.658      -3.94040
pgc3274851       205.632      -4.66163
pgc3275873       210.830      -3.55231
pgc3282017       153.668      -2.12627
pgc3280992       155.672      -2.28409
pgc3286112       166.423   -0.00991000
pgc3277919       220.536      -5.32619
pgc3286111       166.436    -0.0947000
pgc3276893       214.689      -4.27677
pgc3280989       155.682     -0.146500
pgc3276892       214.692      -3.73480
pgc3282012       153.670      -2.56300
pgc3274843       205.661      -6.06410
pgc3276888       214.719      -3.84941
pgc3275862       210.947      -4.10850
pgc3282002       153.704       2.01860
pgc3283026       161.595     -0.758500
pgc3283025       161.595     -0.328600
pgc3274830       205.714      -5.63980
pgc3278926       151.684     -0.761200
pgc3276875       214.786      -3.14040
pgc3286091       166.632      -1.22230
pgc3279946       158.091      -1.24040
pgc3281994       153.722       1.66880
pgc3278920       151.696     -0.739880
pgc3280055       157.833       1.06370
pgc3276982       214.149      -3.64110
pgc3285172       166.984       1.80980
pgc3280051       157.844       1.92080
pgc3274930       205.392      -5.00560
pgc3280048       157.841     -0.435700
pgc3277999       220.333      -2.82620
pgc3279023       151.348      -1.37350
pgc3283119       161.425    -0.0319500
pgc3277998       220.341      -5.56735
pgc3280044       157.852      -1.09443
pgc3285164       167.013       2.16070
pgc3282091       153.493      -1.51760
pgc3285162       167.050      0.557430
pgc3287208       164.045      -1.53030
pgc3276965       214.251      -4.40226
pgc3283109       161.444      -1.57220
pgc3276963       214.261      -3.71700
pgc3277984       220.381      -5.67560
pgc3287199       164.095      -1.93310
pgc3275934       210.471      -4.31236
pgc3287194       164.129      -1.45230
pgc3283097       161.479      0.579900
pgc3276952       214.308      -4.46180
pgc3276951       214.317      -2.86270
pgc3277975       220.393      -3.13070
pgc3283095       161.481      0.973600
pgc3287191       164.148      -2.03094
pgc3276950       214.318      -4.14850
pgc3277974       220.401      -4.97520
pgc3283092       161.489    -0.0165000
pgc3276945       214.335      -3.93100
pgc3278991       151.451      -2.22153
pgc3276942       214.348      -4.31681
pgc3277962       220.444      -3.57130
pgc3286154       166.009    -0.0447000
pgc3278984       151.478      0.716000
pgc3277958       220.458      -3.65975
pgc3281030       155.612      -2.13453
pgc3277956       220.469      -5.77500
pgc3278978       151.481     -0.637200
pgc3280000       157.963     -0.204500
pgc3286144       166.126     -0.167620
pgc3299326       200.808     0.0514000
pgc3296252       188.866      -2.38670
pgc3298300       202.994       1.64070
pgc3294202       183.750      -1.27970
pgc3297271       195.846     -0.408200
pgc3289076       168.987      -2.07900
pgc3294195       183.766     -0.169500
pgc3290098       176.401      -1.38991
pgc3297264       195.872      0.198520
pgc3296239       188.931      -1.33910
pgc3298287       193.160       1.65000
pgc3300334       199.672      -2.59462
pgc3298284       193.171      0.363360
pgc3300331       199.719      -2.60794
pgc3296234       188.983      -2.22017
pgc3300329       199.743      -2.67601
pgc3291112       173.727      0.381600
pgc3288039       171.122     0.0413000
pgc3300327       199.727      -1.86423
pgc3291107       173.743      0.209880
pgc3293154       178.580      -1.96210
pgc3297250       195.910      0.537400
pgc3300319       199.802      -1.63800
pgc3298270       193.200      -1.92856
pgc3300318       199.830      -2.68946
pgc3298269       193.200      0.333070
pgc3292123       181.619     0.0561000
pgc3300313       199.878      -1.72140
pgc3295188       192.176      -1.03129
pgc3300307       199.913      -1.73040
pgc3288018       171.184      -1.90981
pgc3300306       199.920      -1.51030
pgc3300305       199.927      -2.76040
pgc3298256       193.245      -2.57020
pgc3291086       173.803      -2.12599
pgc3294158       184.066     -0.273300
pgc3288013       171.199      -2.00750
pgc3291085       173.812      0.570500
pgc3294157       184.062    -0.0452000
pgc3298253       193.252      0.772500
pgc3291084       173.818    -0.0432100
pgc3297227       195.973      -2.43120
pgc3300299       199.976      -1.56601
pgc3282151       153.343     -0.789160
pgc3274982       205.197      -4.84250
pgc3278054       220.167      -3.69920
pgc3274981       205.201      -5.94808
pgc3277029       213.872      -3.96809
pgc3281125       155.439      0.140000
pgc3282148       153.359      0.663800
pgc3279073       151.189      -1.08020
pgc3278048       220.189      -6.00740
pgc3286238       165.568     0.0800000
pgc3279067       151.200      -1.59160
pgc3282138       153.386      -1.10093
pgc3280089       157.744      -1.16900
pgc3284183       159.658     -0.133210
pgc3278038       220.219      -3.93570
pgc3278037       220.228      -6.03040
pgc3279058       151.239      -1.66000
pgc3286226       165.637      -1.00110
pgc3278033       220.243      -4.41821
pgc3286224       165.633     -0.880000
pgc3286223       165.633     -0.288600
pgc3274958       205.279      -4.19450
pgc3277003       214.069      -4.52435
pgc3280075       157.789      0.326700
pgc3280074       157.790     -0.524500
pgc3286217       165.662     -0.175400
pgc3287240       163.782      -2.75720
pgc3278023       220.266      -5.96880
pgc3279047       151.267      -1.36110
pgc3283142       161.380       1.03000
pgc3278021       220.270      -4.80479
pgc3281093       155.512      -2.49890
pgc3285189       166.923       2.21869
pgc3276993       214.104      -4.35690
pgc3278016       220.278      -5.70727
pgc3283136       161.394     -0.327000
pgc3286208       165.681      0.110800
pgc3278014       220.278      -4.59960
pgc3276989       214.119      -3.18630
pgc3280060       157.807      -2.27908
pgc3274935       205.375      -4.32446
pgc3278007       220.303      -3.93540
pgc3275035       205.031      -4.60650
pgc3277083       213.526      -4.07451
pgc3278106       220.066      -3.13340
pgc3281178       155.320     -0.846150
pgc3282202       153.203      -1.61570
pgc3278103       220.075      -4.08817
pgc3278102       220.082      -4.43049
pgc3281174       155.339       2.01600
pgc3282198       153.206      -2.68300
pgc3286291       165.216      -1.39570
pgc3286283       165.318      -1.32357
pgc3276042       209.947      -3.53390
pgc3279114       151.026      -1.97358
pgc3276041       209.946      -2.98169
pgc3276040       209.951      -3.77076
pgc3281159       155.355      -2.65511
pgc3275014       205.096      -3.03801
pgc3276038       209.962      -3.31740
pgc3277061       213.641      -3.30950
pgc3279109       151.055      -2.04504
pgc3283202       161.237      -1.80600
pgc3286274       165.360      0.101900
pgc3278080       220.125      -5.73510
pgc3282176       153.279      -1.63097
pgc3281150       155.373      -1.75610
pgc3276024       210.049      -2.90283
pgc3282168       153.304      -1.70580
pgc3284216       159.581      -2.12210
pgc3286264       165.427     -0.777600
pgc3278069       220.151      -5.36088
pgc3280115       157.703      0.485290
pgc3278066       220.155      -4.55680
pgc3283186       161.281       1.23189
pgc3274991       205.144      -3.24993
pgc3280111       157.698      -1.52054
pgc3285229       166.731      0.820700
pgc3286253       165.466     -0.995800
pgc3277036       213.816      -4.44064
pgc3278058       220.158      -3.22950
pgc3279082       151.152      -2.13916
pgc3281129       155.435      0.345400
pgc3280104       157.720     -0.972300
pgc3259459       162.072      -5.95230
pgc3266627       173.875      -3.69103
pgc3261503       167.066      -5.43510
pgc3262526       164.491      -3.94260
pgc3272765       193.302      -5.25000
pgc3266620       173.896      -3.73354
pgc3267644       178.322      -3.20250
pgc3267643       178.322      -3.10380
pgc3272763       193.309      -4.74780
pgc3260474       159.663      -4.51018
pgc3268666       185.560      -4.14380
pgc3270714       192.268      -4.56780
pgc3272762       193.316      -4.72502
pgc3262519       164.512      -3.17230
pgc3267639       178.363      -3.88890
pgc3267638       178.352      -3.78200
pgc3260469       159.671      -4.65010
pgc3268660       185.570      -3.43970
pgc3269683       191.487      -3.35050
pgc3270705       192.327      -6.19210
pgc3259438       162.115      -5.85950
pgc3268650       185.650      -3.22950
pgc3265574       176.487      -3.88780
pgc3273766       202.937      -4.67120
pgc3260449       159.717      -4.39200
pgc3265569       176.501      -4.45980
pgc3270689       192.412      -4.53106
pgc3270688       192.436      -6.36160
pgc3261471       167.144      -4.15430
pgc3267615       178.494      -4.16209
pgc3273759       203.008      -6.26030
pgc3260446       159.730      -3.40580
pgc3273758       203.006      -6.16102
pgc3261468       167.151      -3.55241
pgc3263515       172.119      -4.28380
pgc3261466       167.165      -5.73230
pgc3264538       169.333      -5.64352
pgc3264537       169.331      -5.82213
pgc3271704       195.201      -3.54080
pgc3267607       178.513      -3.99750
pgc3268631       185.728      -3.56580
pgc3273751       203.013      -6.29764
pgc3294206       183.724      -1.02130
pgc3285327       166.325       1.01380
pgc3278158       219.925      -6.19880
pgc3279181       150.817       1.30030
pgc3279180       150.822       1.41914
pgc3283275       161.098      0.669960
pgc3277130       213.303      -2.90829
pgc3278154       219.947      -5.35775
pgc3283272       161.105      0.963000
pgc3276103       209.641      -4.92360
pgc3279171       150.853      0.751000
pgc3281218       155.242      -2.26120
pgc3275072       204.853      -4.09802
pgc3285312       166.403      0.938600
pgc3277119       213.342      -4.12980
pgc3286334       164.876     -0.651700
pgc3276091       209.704      -2.92440
pgc3277115       213.347      -4.35050
pgc3278138       219.982      -2.78850
pgc3280186       157.539      0.791710
pgc3277113       213.356      -3.97113
pgc3279161       150.879      -2.18960
pgc3276087       209.746      -3.95320
pgc3283255       161.129      -1.67148
pgc3284277       159.468      -1.09927
pgc3286325       164.947     -0.179400
pgc3279153       150.919       1.32835
pgc3279150       150.923    -0.0647000
pgc3277101       213.411      -3.06210
pgc3282220       153.168      -1.86370
pgc3279147       150.928      -2.51170
pgc3284266       159.501      -1.43930
pgc3284265       159.509       2.08539
pgc3275047       204.995      -5.69655
pgc3286310       165.083     -0.245770
pgc3278117       220.036      -3.69180
pgc3277092       213.459      -4.57950
pgc3275043       205.014      -3.13651
pgc3279139       150.971      -2.11840
pgc3277090       213.470      -3.20805
pgc3280161       157.576      -1.42180
pgc3284257       159.516      -2.63680
pgc3281183       155.305      -1.62223
pgc3282207       153.194      -1.92967
pgc3277170       223.042      -4.16961
pgc3275121       204.557      -3.79950
pgc3283313       161.032      -1.38480
pgc3278190       219.842      -3.12030
pgc3280238       157.429      0.514900
pgc3278188       219.850      -6.02916
pgc3275115       204.585      -3.25500
pgc3280235       157.438      0.978850
pgc3277162       223.105      -3.59260
pgc3278185       219.853      -3.55500
pgc3280233       157.444       1.35550
pgc3285352       166.151       1.21597
pgc3275111       204.622      -3.80530
pgc3285350       166.155      0.759570
pgc3278179       219.864      -5.83578
pgc3281251       155.148      -2.52020
pgc3278177       219.869      -5.43070
pgc3281249       155.154      -1.89026
pgc3284320       159.381      -1.69440
pgc3286368       164.649     -0.689100
pgc3277151       213.195      -3.86720
pgc3279199       150.747      -2.27990
pgc3275102       204.681      -3.73970
pgc3277150       213.204      -3.56930
pgc3286366       164.660     -0.408500
pgc3277149       213.213      -3.22980
pgc3286365       164.668      0.131400
pgc3278172       219.878      -3.73470
pgc3282268       163.041     -0.146610
pgc3280218       157.469     -0.470100
pgc3281242       155.181       1.53070
pgc3276120       209.550      -3.44340
pgc3279191       150.784      -1.75130
pgc3277142       213.242      -4.28680
pgc3276117       209.567      -4.74548
pgc3278165       219.889      -4.06028
pgc3280213       157.472      -2.28130
pgc3285330       166.315       1.13570
pgc3278161       219.912      -4.33260
pgc3283281       161.085       1.08620
pgc3277136       213.278      -4.33627
pgc3278160       219.914      -3.46256
pgc3281232       155.190      -2.46320
pgc3273845       202.521      -5.59590
pgc3257457       157.734      -4.88490
pgc3259505       161.996      -3.94690
pgc3267696       182.944      -4.97020
pgc3257455       157.745      -4.92175
pgc3262574       164.343      -3.39030
pgc3273837       202.560      -4.91570
pgc3272809       203.138      -3.07160
pgc3262568       164.354      -4.32480
pgc3263592       171.921      -3.29660
pgc3257447       157.768      -4.60650
pgc3265634       176.347      -5.97640
pgc3267682       178.149      -4.49130
pgc3260512       159.587      -5.90866
pgc3269726       191.252      -3.73191
pgc3265629       176.359      -6.25720
pgc3266653       173.807      -6.43910
pgc3265628       176.362      -3.84680
pgc3270748       192.014      -4.56950
pgc3271772       194.972      -3.08450
pgc3273820       202.647      -5.33165
pgc3263579       171.954      -6.23066
pgc3264601       169.197      -3.85410
pgc3269720       191.287      -3.75882
pgc3262551       164.406      -3.16880
pgc3264599       169.197      -5.65000
pgc3271767       195.000      -3.94648
pgc3267669       178.195      -3.46940
pgc3270741       192.112      -5.91359
pgc3260500       159.615      -4.21110
pgc3266644       173.832      -4.72450
pgc3263569       171.980      -6.00030
pgc3268689       185.437      -4.38650
pgc3260496       159.627      -2.78372
pgc3259471       162.048      -6.09840
pgc3260495       159.626      -3.35844
pgc3262540       164.452      -4.44920
pgc3268683       185.475      -3.35240
pgc3259466       162.060      -3.36627
pgc3265609       176.414      -6.27340
pgc3269704       191.357      -3.47900
pgc3262535       164.471      -6.06780
pgc3270726       192.232      -5.15374
pgc3277222       222.704      -4.54300
pgc3277221       222.707      -3.58750
pgc3284388       159.219     -0.665790
pgc3281314       155.041      -2.29308
pgc3277217       222.745      -4.47590
pgc3280287       157.245      -1.34150
pgc3282334       162.912      0.945300
pgc3285403       165.926       2.15280
pgc3277210       222.781      -4.51630
pgc3282329       162.919      -1.06550
pgc3285401       165.942      0.688400
pgc3283352       160.978       1.24377
pgc3279253       150.552      0.264780
pgc3280277       157.314       1.09519
pgc3277200       222.820      -3.40533
pgc3278224       219.748      -3.57842
pgc3279248       150.579       1.93473
pgc3277198       222.828      -3.44751
pgc3281293       155.085      -2.05780
pgc3278219       219.761      -6.33166
pgc3275146       204.402      -4.07260
pgc3276170       209.213      -2.80330
pgc3277192       222.880      -4.05699
pgc3278211       219.774      -5.93023
pgc3286403       164.386     -0.926000
pgc3283330       161.009     -0.817100
pgc3275135       204.464      -4.20970
pgc3278206       219.786      -3.94510
pgc3281277       155.110       1.46596
pgc3286397       164.451     -0.706000
pgc3277180       222.947      -3.89582
pgc3279228       150.675       1.87980
pgc3280252       157.387      0.311600
pgc3276155       209.326      -3.07970
pgc3276154       209.331      -4.21160
pgc3276153       209.337      -4.29592
pgc3275128       204.524      -3.80800
pgc3279224       150.685      -2.50680
pgc3277173       223.000      -4.45900
pgc3282292       162.995      -1.37900
pgc3279219       150.705      -1.89837
pgc3283315       161.029      -2.00790
pgc3263644       171.792      -5.31280
pgc3269788       190.955      -3.67180
pgc3259545       161.904      -5.93580
pgc3260569       159.445      -5.81880
pgc3265688       176.179      -5.80456
pgc3259542       161.909      -3.96104
pgc3261590       166.888      -3.34879
pgc3271830       194.758      -2.79945
pgc3257493       157.639      -4.99800
pgc3262612       164.265      -5.94972
pgc3266708       173.651      -5.25146
pgc3257491       157.644      -3.56160
pgc3261587       166.912      -5.95740
pgc3266702       173.662      -4.10340
pgc3269774       190.982      -3.70930
pgc3272844       203.011      -3.73542
pgc3267723       182.437      -4.83482
pgc3260554       159.482      -5.38598
pgc3265674       176.233      -4.62510
pgc3261577       166.928      -4.92860
pgc3259528       161.945      -3.39721
pgc3260552       159.491      -5.08790
pgc3269768       191.016      -4.34018
pgc3271816       194.810      -3.93260
pgc3268742       185.088      -4.19540
pgc3261573       166.938      -5.74190
pgc3268739       185.120      -4.18610
pgc3261570       166.927      -3.23966
pgc3260544       159.506      -6.22330
pgc3273856       202.465      -5.89480
pgc3265663       176.263      -3.79030
pgc3272831       203.099      -4.47080
pgc3261565       166.943      -5.46700
pgc3268733       185.177      -4.03373
pgc3259516       161.969      -3.90660
pgc3261564       166.947      -6.15080
pgc3260539       159.536      -4.27360
pgc3261563       166.938      -3.83245
pgc3267707       182.632      -4.85062
pgc3273851       202.481      -5.89474
pgc3260536       159.544      -4.22330
pgc3261558       166.971      -6.37222
pgc3278294       219.463      -5.56340
pgc3279317       150.297     -0.515710
pgc3277268       222.415      -4.33250
pgc3277266       222.431      -4.00750
pgc3282383       162.816       1.45770
pgc3277262       222.461      -4.85531
pgc3277260       222.461      -4.54460
pgc3278284       219.515      -4.74480
pgc3276234       208.723      -3.45020
pgc3280330       157.141      -1.41421
pgc3275209       204.048      -3.88780
pgc3277256       222.497      -5.74981
pgc3284424       159.147       1.34290
pgc3275205       204.079      -4.02350
pgc3279300       150.362       1.67260
pgc3282372       162.845       1.43910
pgc3278274       219.548      -4.06630
pgc3278273       219.569      -5.78278
pgc3275199       204.106      -3.10670
pgc3282367       162.852       1.11500
pgc3279294       150.380       1.00000
pgc3282366       162.851      -1.84700
pgc3278268       219.577      -3.83910
pgc3286459       164.023      -1.44460
pgc3277242       222.570      -4.95200
pgc3278266       219.587      -2.85521
pgc3277240       222.597      -3.17240
pgc3278264       219.604      -4.28518
pgc3283384       160.934      0.207200
pgc3277238       222.617      -4.24580
pgc3279283       150.430      -1.92410
pgc3277234       222.640      -4.39050
pgc3278258       219.636      -3.14886
pgc3278256       219.654      -6.03300
pgc3278255       219.656      -5.25330
pgc3285423       165.815      0.500540
pgc3277230       222.660      -3.64356
pgc3281325       155.030     -0.598900
pgc3284396       159.197      -2.13940
pgc3275179       204.197      -4.38759
pgc3279275       150.450      -2.38359
pgc3278250       219.670      -3.16609
pgc3260616       159.344      -5.87070
pgc3271880       194.660      -4.17079
pgc3260615       159.356      -3.55220
pgc3258566       154.654      -5.94020
pgc3272902       202.713      -3.97156
pgc3258563       154.667      -5.84130
pgc3260609       159.364      -3.93340
pgc3263681       171.697      -5.83060
pgc3262655       164.166      -4.52236
pgc3272895       202.746      -3.57200
pgc3257534       157.527      -4.95356
pgc3265726       176.057      -4.48430
pgc3262650       164.188      -4.88739
pgc3259574       161.828      -3.81120
pgc3263670       171.721      -3.91633
pgc3268789       184.815      -3.25770
pgc3269813       190.887      -3.87010
pgc3259571       161.836      -3.50590
pgc3261619       166.844      -4.82679
pgc3272881       202.851      -4.47260
pgc3265709       176.097      -5.40840
pgc3267757       182.185      -4.96540
pgc3260588       159.401      -5.55170
pgc3265708       176.101      -3.84926
pgc3268779       184.855      -3.75120
pgc3273899       202.242      -5.86993
pgc3260586       159.411      -4.57080
pgc3261608       166.854      -4.19880
pgc3268775       184.875      -3.78358
pgc3270823       191.011      -4.80140
pgc3268774       184.889      -3.34530
pgc3270822       191.051      -4.73300
pgc3260581       159.420      -3.88350
pgc3265701       176.138      -4.62650
pgc3266725       173.582      -5.71520
pgc3262627       164.240      -5.54829
pgc3273891       202.276      -5.00190
pgc3260578       159.424      -4.03880
pgc3257505       157.603      -3.09210
pgc3264673       168.992      -3.00280
pgc3265697       176.146      -3.47260
pgc3262623       164.242      -5.17370
pgc3268767       184.927      -4.02440
pgc3276286       208.373      -3.70640
pgc3277310       222.248      -4.51440
pgc3278331       219.317      -3.44340
pgc3278329       219.330      -6.26220
pgc3278328       219.329      -4.86180
pgc3280374       157.030       1.24129
pgc3277301       222.288      -4.22870
pgc3285493       165.315      0.985050
pgc3277300       222.300      -6.08730
pgc3279348       150.206      0.986740
pgc3280372       157.029      -1.71730
pgc3280371       157.032      -1.50170
pgc3281395       154.911    -0.0928000
pgc3280369       157.048       1.80015
pgc3281393       154.905      -2.06080
pgc3279344       150.220       2.10448
pgc3277295       222.316      -5.95280
pgc3280367       157.041      -1.46080
pgc3277294       222.316      -4.94920
pgc3276269       208.482      -4.15929
pgc3277293       222.321      -5.28438
pgc3275244       203.882      -4.33130
pgc3285484       165.402       2.12970
pgc3279338       150.225     -0.564300
pgc3285482       165.423       1.54630
pgc3282407       162.767       2.03324
pgc3279334       150.246       1.65525
pgc3280358       157.064      -1.15822
pgc3282406       162.769       1.96370
pgc3283429       160.881     -0.862300
pgc3277284       222.348      -3.91850
pgc3277283       222.357      -4.81830
pgc3275232       203.943      -3.73470
pgc3283424       160.891     -0.662000
pgc3286496       163.737     -0.574000
pgc3277278       222.370      -3.83671
pgc3277277       222.376      -4.42919
pgc3278301       219.448      -4.49130
pgc3276252       208.580      -4.47963
pgc3282395       162.782      -2.56080
pgc3286489       163.801     -0.562130
pgc3275224       203.975      -2.81579
pgc3276248       208.618      -4.03230
pgc3267838       181.698      -4.54910
pgc3259645       161.625      -2.82532
pgc3257596       157.342      -5.75127
pgc3266811       173.351      -5.73370
pgc3257592       157.367      -4.14290
pgc3259640       161.633      -5.10680
pgc3262709       164.023      -3.94938
pgc3269877       190.635      -4.28580
pgc3271925       194.437      -2.82797
pgc3258611       154.533      -2.96130
pgc3268850       184.530      -3.10770
pgc3261680       166.731      -3.40777
pgc3265776       175.927      -3.04280
pgc3270896       190.195      -4.90020
pgc3258606       154.538      -4.46231
